Index,Valor
59.92487594359159, 58.30106292547896
77.43444808520842, 82.31387906044071
55.5249602220301, 50.20887975065207
55.51333560981989, 49.13069696815582
71.43178895516533, 75.5672447489447
47.316530925101176, 38.87706246049447
87.23109002535618, 90.95241900914712
117.46089407798665, 94.76674489061966
